ISBN,Título,Género,Autor,Editorial,Número de Páginas,Fecha de Publicación,Sinopsis,Portada,URL
9783836578615,fp-Vermeer-E,arte-ii,Karl Schutz,Taschen,258,2020,"En vida, la fama de Johannes Vermeer (1632-1675) apenas sobrepasó las fronteras de su ciudad natal, Delft, y el reducido círculo de sus mecenas. Después de su muerte, su nombre cayó largo tiempo en el olvido y fuera de Holanda sus pinturas llegaron a atribuirse erróneamente a otros artistas. No fue hasta mediados del siglo XIX cuando Vermeer llamó la atención del mundo del arte internacional que, de pronto, supo admirar su precisión narrativa, la meticulosidad de los detalles de sus texturas y los majestuosos planos lumínicos. Habían descubierto a un genio. En la actualidad, la obra de Vermeer ha inspirado un éxito de ventas del New York Times y una película protagonizada por Scarlett Johansson y Colin Firth, por no mencionar las cifras récord de visitantes en museos, desde Ámsterdam hasta Washington D.C., y las medidas de seguridad especiales en el museo Mauritshuis de La Haya, donde miles de personas acuden a contemplar la enigmática y encantadora Joven de la perla, también conocida como la Mona Lisa holandesa. Esta edición reúne el catálogo de la obra completa de Vermeer en una monografía de calidad excepcional que presenta sus escenas, sosegadas y cautivadoras, atesoradas en galerías de toda Europa y Estados Unidos. Con nuevas fotografías de muchas de sus obras, el restringido pero profundamente evocador repertorio de situaciones domésticas de Vermeer ?alguien escribiendo una carta, tocando un instrumento o incluso preparando algo en la cocina? se despliega en un volumen de grandes dimensiones. Numerosos detalles revelan la habilidad excepcional del artista no sólo para plasmar los usos y costumbres de la Edad de Oro holandesa, sino también para sintetizar una historia completa en un solo gesto, en una expresión o una simple mirada.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9783836578615_8916.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/vermeer-la-obra-completa-2
7503035777242,"Cuaderno Mandalas Antiestrés GUERREROS, PALADINES, FARAONES Y MÁS",arte-ii,Fernando García,Geek industry,60,09 de Agosto 2022,Mandalas para colorear,"https://www.gandhi.com.mx/media/catalog/product/t/m/tmp7503035777242_ed57.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/mandalas-11
9786070752995,Postres con cariño,gastronomia,JoséRa Castillo,Planeta,208,15 de Noviembre 2018,"Para quienes siempre han soñado con iniciar un dulce negocio, aquí encontrarán 80 recetas de repostería capaces de ser preparadas por cualquiera, de manera sencilla y con bellas presentaciones que seducirán a todos.Siguiendo el espíritu amigable y accesible que José Ramón Castillo (uno de los reposteros más famosos del país) muestra en la televisión, este libro enseña no sólo a preparar postres increíbles sino también a emprender a partir de ellos.JoseRa, como se le conoce en el negocio culinario, le muestra al lector cuáles son los mejores instrumentos para trabajar, consejos para ir al súper y almacenar los ingredientes de manera óptima, cómo costear un postre, dónde comprar los ingredientes todo con su característico estilo ligero y sin complicaciones. Postres deliciosos, accesibles y lucidores, con ingredientes al alcance de todos.JoseRa pone al servicio de este libro su experiencia, la cual incluye su laureada chocolatería QUE BO! y múltiples premios en el campo de la repostería, como el Premio Absoluto en el Campeonato Joven Cocinero de Catalunya, para que el interesado logre hacer las más deliciosas creaciones.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786070752995_17c9.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/postres-con-cari-o
9786070776885,La estrategia del agua,terror-y-suspenso,Lorenzo Silva,Booket,416,15 de Junio 2021,"Tras una decepcionante experiencia con el sistema judicial, el brigada Bevilacqua, alias Vila, se halla desencantado y más escéptico de lo que acostumbra. Así se enfrenta al caso que le ocupa: Óscar Santacruz ha aparecido con dos tiros en la nuca en el ascensor de su casa. Parece el trabajo de un profesional. Vila y Chamorro comienzan una investigación, muy a regañadientes por parte de Vila, actitud que empezará pagando el nuevo, Arnau, un joven guardia que se irá ganando la confianza del brigada. Los problemas en la vida de Óscar Santacruz se limitan a un divorcio mal llevado con un hijo de por medio. Pero,¿qué esconde la denuncia que pesaba sobre la víctima por malos tratos? ¿Y su detención por tráfico de drogas? ¿En qué oscuros asuntos estaba envuelto este hombre en apariencia poco peligroso? Una novela sobre los claroscuros de las relaciones, sobre los errores y aciertos de los jueces, sobre los vericuetos de la moderna investigación policial, sobre las injusticias que provocan las leyes y sobre el mal, que a menudo está entre lo que tenemos más cerca, incluso entre lo que un día amamos.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786070776885_2f80.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/la-estrategia-del-agua
9786073822688,El puente hacia el infinito,desarrollo-humano,Richard Bach,B de bolsillo,416,08 de Noviembre 2022,"En esta, una de sus obras más celebres, Bach explora el significado místico y terrenal de la vida, el amor y la inmortalidad. Un alma gemela es alguien que tiene cerrojos que pueden ser abiertos con nuestras llaves, y llaves capaces de abrir nuestros cerrojos. Con Juan Salvador Gaviota, Richard Bach nos hizo volar por lugares de encanto y aventura, para guiarnos hacia una luminosa libertad. En El puente hacia el infinito, Bach narra su propio camino hacia el amor, hacia su alma gemela. Un camino cuyos obstáculos y desvíos iniciales le hacen abandonar la búsqueda y construirse murallas de protección, que se convertirán en su cárcel hasta que conoce a la única mujer que puede liberarlo. Con ella inicia un viaje de transformación, jalonado de descubrimientos y extraordinarias aventuras.","https://www.gandhi.com.mx/media/catalog/product/9/7/9786073822688_850a.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/el-puente-hacia-el-infinito-2
9786075574448,Cómo cambiamos. (y diez razones por las que no lo hacemos),negocios-y-finanzas,Ross Elienhorn,Océano,424,01 de Enero 2022,"Todos
tenemos algo que desearíamos cambiar. Pero cuando no logramos dejar de fumar,
perder peso o romper con algún mal hábito práctico o de pensamiento, siempre
erigimos un monumento al fracaso. Esto muy frecuentemente desata una ola de
sentimientos negativos y de pasividad, haciendo que el cambio deseado sea
incluso más difícil de lograr. Sí, ya has escuchado esa vocecita en tu
interior: “¿Para qué molestarse?”. Pero el cambio real depende sobre todo del
entendimiento de por qué no cambiamos. Ahí es donde el sociólogo y
psicoterapeuta Ross Ellenhorn entra en escena. Sus décadas como pionero en
ayudar a la gente a vencer crisis psicológicas lo han llevado a desarrollar
un método eficiente y de largo plazo para conseguir transformaciones
verdaderas, desde el caso más superfluo hasta el más complejo. En Cómo
cambiamos Ellenhorn se sumerge en los imperativos evolutivos que nos
controlan, y los desentraña para activar el motor del cambio.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9786075574448_e2ec.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/como-cambiamos-y-diez-razones-por-las-que-no-lo-hacemos
9788418464065,WISE Workers,negocios-y-finanzas,Ramón Cabezas,Profit editorial,208,19 de Julio 2021,"Aumenta tu empleabilidad y conviértete en el empleado que adoran
las empresas. Si miras a tu alrededor verás que la globo-digitalización y las
últimas crisis ya han destruido millones de empleos. Si no es tu caso, puede
que tu puesto de trabajo sea el siguiente. Por otro lado, miles de directores
de recursos humanos están buscando sin éxito cubrir multitud de plazas
vacantes que requieren nuevas competencias digitales y emocionales. Están
buscando WISE Workers, trabajadores sabios en nuevos conocimientos, que
trabajen With Information, Science & Emotions, y, tal como sugiere su
fonética en español, trabajadores guays, aquellos que molan. En este libro
encontrarás las claves de las competencias que están solicitando las
compañías en su actualización al mundo digital, que no son solo de
conocimiento y de títulos, sino también competencias emocionales necesarias
para convivir en un mundo lleno de estrés, incertidumbres, miedos y desafíos,
muchos de los cuales escapan a nuestro control. Esta es una guía
imprescindible, que te ayudará a convertirte en un empleado o profesional de
alto valor  para las empresas, valorado
y bien remunerado: Un WISE Worker.","https://www.gandhi.com.mx/media/catalog/product/t/m/tmp9788418464065_fac4.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/wise-workers
9786073141802,El viaje a la ficción,ensayo-literario,Mario Vargas Llosa,Debolsillo,256,01 de Marzo 2016,"Mario Vargas Llosa realiza un valiosísimo análisis de la obra de Juan Carlos Onetti haciendo hincapié en una preocupación que comparte ambos autores: la complicada y al mismo tiempo necesaria relación entre la ficción literaria y la realidad. Del Premio Nobel de Literatura 2010, Mario Vargas Llosa.Fascinado por los límites entre la ficción y la realidad, base del análisis de grandes obras de autores universales realizadas en otros ensayos, como los dedicados a Victor Hugo y Flaubert, llega Vargas Llosa a Onetti, el gran fabulador. A través del análisis de su obra, el autor peruano investiga la manera en la que Onetti utilizó la ficción como un mundo alternativo. Y la respuesta no será otra que huir hacia mundos de fantasía, imaginarios, que no es otra cosa que la operación de la que nace toda literatura.En palabras de su autor:El tema de la ficción y la vida es una constante que, desde tiempos remotos, aparece en la literatura. Pero acaso en ningún otro autor moderno aparezca con tanta fuerza y originalidad como en las novelas y los cuentos de Juan Carlos Onetti -Mario Vargas Llosa-","https://www.gandhi.com.mx/media/catalog/product/9/7/9786073141802_01a8.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/el-viaje-a-la-ficcion
9788420668659,La ciencia del bienestar,psicologia-psicoanalisis-psiquiatra,Carmelo Vázquez,Alianza editorial,280,20 de Abril 2009,"A finales de los años 90 se generó un fuerte movimiento en varias áreas de la Psicología para promover la investigación de las fortalezas y aspectos positivos del ser humano. Bajo el nombre de Psicología Positiva se está vertebrando una aproximación a la investigación psicológica en la que el foco es la integración del estudio de las fortalezas humanas, las emociones positivas y, en último término, el bienestar. En este nuevo impulso figuran economistas, filósofos, investigadores sociales y de la medicina, agrupando esfuerzos hasta ahora dispersos y carentes de una estructura teórica. Esta empresa podría parecer utópica o lastrada por valores morales o filosóficos pero hay un obstinado interés por anclarla en el dominio de la investigación más rigurosa pues se trata de que podamos ofrecer respuesta a algo tan central en nuestras existencias: qué tenemos de bueno y cómo podemos usar esos dones para construir buenas vidas y hacer un mundo mejor.","https://www.gandhi.com.mx/media/catalog/product/9788420668659?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/la-ciencia-del-bienestar
9788494947063,El ABC de monstruos en el cine,cine,Alexis Puig,Del nuevo extremo,144,2019,"He crecido viendo, disfrutando y algunas veces padeciendo distintas películas, series y shows del género. Leyendo novelas y ensayos sobre el vampirismo. Parte de ese bagaje que he ido acumulando está volcado en estas páginas. Material en el que se mezclan castillos, murciélagos, colmillos, ataúdes, sangre y mucha tierra... de cementerio y de Transilvania, en el mejor de los casos. Así que les invito a que se equipen con un crucifijo bien grande, una cantimplora cargada de agua bendita, balas de plata y una buena ristra de ajo. ¡Si pueden morder una cabeza de esto último, mejor! (no podrán besar a nadie, pero sus cuellos estarán protegidos de colmillos indiscretos). Adéntrense en las oscuras páginas de esta catacumba literaria y enfréntense cara a cara con el que no se refleja en los espejos... y otras criaturas del país de los monstruos.","https://www.gandhi.com.mx/media/catalog/product/9/7/9788494947063.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=478&width=300&canvas=300:478",https://www.gandhi.com.mx/el-abc-de-los-monstruos-en-el-cine
